Company Name,Industry,Symbol,Series,ISIN Code,Ticker,sector,industry_group,is_fo_stock,fo_category,Include
Safari Industries (India) Limited,Consumer Cyclical,SAFARI,EQ,,SAFARI.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Tanla Platforms Limited,Software - Application,TANLA,EQ,,TANLA.NS,Technology,Technology,False,Cash,1
Cera Sanitaryware Limited,Building Products & Equipment,CERA,EQ,,CERA.NS,Industrials,Industrials,False,Cash,1
Sudarshan Chemical Industries Limited,Specialty Chemicals,SUDARSCHEM,EQ,,SUDARSCHEM.NS,Basic Materials,Basic Materials,False,Cash,1
Transport Corporation of India Limited,Industrials,TCI,EQ,,TCI.NS,Industrials,Industrials,False,Cash,1
Sudeep Pharma Limited,Drug Manufacturers - Specialty & Generic,SUDEEPPHRM,EQ,,SUDEEPPHRM.NS,Healthcare,Healthcare,False,Cash,1
Religare Enterprises Limited,Insurance - Life,RELIGARE,EQ,,RELIGARE.NS,Financial Services,Financial Services,False,Cash,1
Kirloskar Ferrous Industries Limited,Metal Fabrication,KIRLFER,EQ,,KIRLFER.NS,Industrials,Industrials,False,Cash,1
Praj Industries Limited,Engineering & Construction,PRAJIND,EQ,,PRAJIND.NS,Industrials,Industrials,False,Cash,1
Pearl Global Industries Limited,Apparel Manufacturing,PGIL,EQ,,PGIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Redtape Limited,Consumer Cyclical,REDTAPE,EQ,,REDTAPE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Le Travenues Technology Limited,Consumer Cyclical,IXIGO,EQ,,IXIGO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
WeWork India Management Limited,Real Estate Services,WEWORK,EQ,,WEWORK.NS,Real Estate,Real Estate,False,Cash,1
Gujarat Narmada Valley Fertilizers and Chemicals Limited,Chemicals,GNFC,EQ,,GNFC.NS,Basic Materials,Basic Materials,False,Cash,1
Kingfa Science & Technology (India) Limited,Specialty Chemicals,KINGFA,EQ,,KINGFA.NS,Basic Materials,Basic Materials,False,Cash,1
Rashtriya Chemicals and Fertilizers Limited,Agricultural Inputs,RCF,EQ,,RCF.NS,Basic Materials,Basic Materials,False,Cash,1
Aditya Vision Limited,Consumer Cyclical,AVL,EQ,,AVL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Sri Lotus Developers and Realty Limited,Engineering & Construction,LOTUSDEV,EQ,,LOTUSDEV.NS,Industrials,Industrials,False,Cash,1
Mahindra Lifespace Developers Limited,Real Estate,MAHLIFE,EQ,,MAHLIFE.NS,Real Estate,Real Estate,False,Cash,1
Bajaj Consumer Care Limited,Household & Personal Products,BAJAJCON,EQ,,BAJAJCON.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Newgen Software Technologies Limited,Software - Infrastructure,NEWGEN,EQ,,NEWGEN.NS,Technology,Technology,False,Cash,1
TTK Prestige Limited,"Furnishings, Fixtures & Appliances",TTKPRESTIG,EQ,,TTKPRESTIG.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Welspun Enterprises Limited,Engineering & Construction,WELENT,EQ,,WELENT.NS,Industrials,Industrials,False,Cash,1
Gokul Agro Resources Limited,Packaged Foods,GOKULAGRO,EQ,,GOKULAGRO.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Galaxy Surfactants Limited,Specialty Chemicals,GALAXYSURF,EQ,,GALAXYSURF.NS,Basic Materials,Basic Materials,False,Cash,1
Gujarat State Fertilizers & Chemicals Limited,Agricultural Inputs,GSFC,EQ,,GSFC.NS,Basic Materials,Basic Materials,False,Cash,1
Paras Defence and Space Technologies Limited,Aerospace & Defense,PARAS,EQ,,PARAS.NS,Industrials,Industrials,False,Cash,1
Aarti Pharmalabs Limited,Drug Manufacturers - Specialty & Generic,AARTIPHARM,EQ,,AARTIPHARM.NS,Healthcare,Healthcare,False,Cash,1
Saregama India Limited,Communication Services,SAREGAMA,EQ,,SAREGAMA.NS,Communication Services,Communication Services,False,Cash,1
Kennametal India Limited,Tools & Accessories,KENNAMET,EQ,,KENNAMET.NS,Industrials,Industrials,False,Cash,1
JK Paper Limited,Basic Materials,JKPAPER,EQ,,JKPAPER.NS,Basic Materials,Basic Materials,False,Cash,1
Dodla Dairy Limited,Consumer Defensive,DODLA,EQ,,DODLA.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Shreeji Shipping Global Limited,Marine Shipping,SHREEJISPG,EQ,,SHREEJISPG.NS,Industrials,Industrials,False,Cash,1
Shakti Pumps (India) Limited,Specialty Industrial Machinery,SHAKTIPUMP,EQ,,SHAKTIPUMP.NS,Industrials,Industrials,False,Cash,1
Balu Forge Industries Limited,Metal Fabrication,BALUFORGE,EQ,,BALUFORGE.NS,Industrials,Industrials,False,Cash,1
Max Estates Limited,Real Estate,MAXESTATES,EQ,,MAXESTATES.NS,Real Estate,Real Estate,False,Cash,1
Prism Johnson Limited,Building Materials,PRSMJOHNSN,EQ,,PRSMJOHNSN.NS,Basic Materials,Basic Materials,False,Cash,1
PTC India Limited,Utilities,PTC,EQ,,PTC.NS,Utilities,Utilities,False,Cash,1
Ceigall India Limited,Engineering & Construction,CEIGALL,EQ,,CEIGALL.NS,Industrials,Industrials,False,Cash,1
Ashapura Minechem Limited,Basic Materials,ASHAPURMIN,EQ,,ASHAPURMIN.NS,Basic Materials,Basic Materials,False,Cash,1
Latent View Analytics Limited,Industrials,LATENTVIEW,EQ,,LATENTVIEW.NS,Industrials,Industrials,False,Cash,1
Hindustan Foods Limited,Conglomerates,HNDFDS,EQ,,HNDFDS.NS,Industrials,Industrials,False,Cash,1
Powerica Limited,Specialty Industrial Machinery,POWERICA,EQ,,POWERICA.NS,Industrials,Industrials,False,Cash,1
S.J.S. Enterprises Limited,Auto Parts,SJS,EQ,,SJS.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Ethos Limited,Luxury Goods,ETHOSLTD,EQ,,ETHOSLTD.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
MOIL Limited,Basic Materials,MOIL,EQ,,MOIL.NS,Basic Materials,Basic Materials,False,Cash,1
Garware Technical Fibres Limited,Textile Manufacturing,GARFIBRES,EQ,,GARFIBRES.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Ajax Engineering Limited,Farm & Heavy Construction Machinery,AJAXENGG,EQ,,AJAXENGG.NS,Industrials,Industrials,False,Cash,1
Sheela Foam Limited,"Furnishings, Fixtures & Appliances",SFL,EQ,,SFL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
MAS Financial Services Limited,Credit Services,MASFIN,EQ,,MASFIN.NS,Financial Services,Financial Services,False,Cash,1
Kovai Medical Center & Hospital Limited,Medical Care Facilities,KOVAI,EQ,,KOVAI.NS,Healthcare,Healthcare,False,Cash,1
Mrs. Bectors Food Specialities Limited,Packaged Foods,BECTORFOOD,EQ,,BECTORFOOD.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
FDC Limited,Drug Manufacturers - Specialty & Generic,FDC,EQ,,FDC.NS,Healthcare,Healthcare,False,Cash,1
CSB Bank Limited,Banks - Regional,CSBBANK,EQ,,CSBBANK.NS,Financial Services,Financial Services,False,Cash,1
Arvind Fashions Limited,Apparel Manufacturing,ARVINDFASN,EQ,,ARVINDFASN.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Piccadily Agro Industries Limited,Consumer Defensive,PICCADIL,EQ,,PICCADIL.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Suprajit Engineering Limited,Auto Parts,SUPRAJIT,EQ,,SUPRAJIT.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Indo Count Industries Limited,Textile Manufacturing,ICIL,EQ,,ICIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Saatvik Green Energy Limited,Solar,SAATVIKGL,EQ,,SAATVIKGL.NS,Technology,Technology,False,Cash,1
Senco Gold Limited,Luxury Goods,SENCO,EQ,,SENCO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Fiem Industries Limited,Auto Parts,FIEMIND,EQ,,FIEMIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
GANESH HOUSING LIMITED,Real Estate,GANESHHOU,EQ,,GANESHHOU.NS,Real Estate,Real Estate,False,Cash,1
Sapphire Foods India Limited,Consumer Cyclical,SAPPHIRE,EQ,,SAPPHIRE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Suven Life Sciences Limited,Drug Manufacturers - Specialty & Generic,SUVEN,EQ,,SUVEN.NS,Healthcare,Healthcare,False,Cash,1
Happiest Minds Technologies Limited,Information Technology Services,HAPPSTMNDS,EQ,,HAPPSTMNDS.NS,Technology,Technology,False,Cash,1
DCB Bank Limited,Banks - Regional,DCBBANK,EQ,,DCBBANK.NS,Financial Services,Financial Services,False,Cash,1
Aeroflex Industries Limited,Metal Fabrication,AEROFLEX,EQ,,AEROFLEX.NS,Industrials,Industrials,False,Cash,1
Surya Roshni Limited,Steel,SURYAROSNI,EQ,,SURYAROSNI.NS,Basic Materials,Basic Materials,False,Cash,1
PNC Infratech Limited,Engineering & Construction,PNCINFRA,EQ,,PNCINFRA.NS,Industrials,Industrials,False,Cash,1
Greenlam Industries Limited,"Furnishings, Fixtures & Appliances",GREENLAM,EQ,,GREENLAM.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Epigral Limited,Chemicals,EPIGRAL,EQ,,EPIGRAL.NS,Basic Materials,Basic Materials,False,Cash,1
Electrosteel Castings Limited,Building Products & Equipment,ELECTCAST,EQ,,ELECTCAST.NS,Industrials,Industrials,False,Cash,1
Supriya Lifescience Limited,Biotechnology,SUPRIYA,EQ,,SUPRIYA.NS,Healthcare,Healthcare,False,Cash,1
Ahluwalia Contracts (India) Limited,Engineering & Construction,AHLUCONT,EQ,,AHLUCONT.NS,Industrials,Industrials,False,Cash,1
Technocraft Industries (India) Limited,Tools & Accessories,TIIL,EQ,,TIIL.NS,Industrials,Industrials,False,Cash,1
Sun Pharma Advanced Research Company Limited,Drug Manufacturers - Specialty & Generic,SPARC,EQ,,SPARC.NS,Healthcare,Healthcare,False,Cash,1
Fedbank Financial Services Limited,Credit Services,FEDFINA,EQ,,FEDFINA.NS,Financial Services,Financial Services,False,Cash,1
SIS LIMITED,Industrials,SIS,EQ,,SIS.NS,Industrials,Industrials,False,Cash,1
SML Mahindra Limited,Auto Manufacturers,SMLMAH,EQ,,SMLMAH.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Gujarat Alkalies and Chemicals Limited,Chemicals,GUJALKALI,EQ,,GUJALKALI.NS,Basic Materials,Basic Materials,False,Cash,1
Keystone Realtors Limited,Real Estate,RUSTOMJEE,EQ,,RUSTOMJEE.NS,Real Estate,Real Estate,False,Cash,1
Nephrocare Health Services Limited,Medical Care Facilities,NEPHROPLUS,EQ,,NEPHROPLUS.NS,Healthcare,Healthcare,False,Cash,1
Symphony Limited,"Furnishings, Fixtures & Appliances",SYMPHONY,EQ,,SYMPHONY.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Man Infraconstruction Limited,Engineering & Construction,MANINFRA,EQ,,MANINFRA.NS,Industrials,Industrials,False,Cash,1
Omnitech Engineering Limited,Specialty Industrial Machinery,OMNI,EQ,,OMNI.NS,Industrials,Industrials,False,Cash,1
V-Mart Retail Limited,Consumer Cyclical,VMART,EQ,,VMART.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Lumax Industries Limited,Auto Parts,LUMAXIND,EQ,,LUMAXIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
LG Balakrishnan & Bros Limited,Auto Parts,LGBBROSLTD,EQ,,LGBBROSLTD.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Gokaldas Exports Limited,Apparel Manufacturing,GOKEX,EQ,,GOKEX.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Pilani Investment and Industries Corporation Limited,Asset Management,PILANIINVS,EQ,,PILANIINVS.NS,Financial Services,Financial Services,False,Cash,1
Entero Healthcare Solutions Limited,Healthcare,ENTERO,EQ,,ENTERO.NS,Healthcare,Healthcare,False,Cash,1
Unimech Aerospace and Manufacturing Limited,Aerospace & Defense,UNIMECH,EQ,,UNIMECH.NS,Industrials,Industrials,False,Cash,1
Nirlon Limited,Real Estate Services,NIRLON,EQ,,NIRLON.NS,Real Estate,Real Estate,False,Cash,1
ICRA Limited,Financial Services,ICRA,EQ,,ICRA.NS,Financial Services,Financial Services,False,Cash,1
Skipper Limited,Engineering & Construction,SKIPPER,EQ,,SKIPPER.NS,Industrials,Industrials,False,Cash,1
Jamna Auto Industries Limited,Auto Parts,JAMNAAUTO,EQ,,JAMNAAUTO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Smartworks Coworking Spaces Limited,Real Estate Services,SMARTWORKS,EQ,,SMARTWORKS.NS,Real Estate,Real Estate,False,Cash,1
C.E. Info Systems Limited,Software - Infrastructure,MAPMYINDIA,EQ,,MAPMYINDIA.NS,Technology,Technology,False,Cash,1
Sharda Motor Industries Limited,Auto Parts,SHARDAMOTR,EQ,,SHARDAMOTR.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Subros Limited,Auto Parts,SUBROS,EQ,,SUBROS.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
RattanIndia Enterprises Limited,Consumer Cyclical,RTNINDIA,EQ,,RTNINDIA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Mastek Limited,Information Technology Services,MASTEK,EQ,,MASTEK.NS,Technology,Technology,False,Cash,1
Rallis India Limited,Agricultural Inputs,RALLIS,EQ,,RALLIS.NS,Basic Materials,Basic Materials,False,Cash,1
Knowledge Marine & Engineering Works Limited,Marine Shipping,KMEW,EQ,,KMEW.NS,Industrials,Industrials,False,Cash,1
Puravankara Limited,Real Estate,PURVA,EQ,,PURVA.NS,Real Estate,Real Estate,False,Cash,1
ION Exchange (India) Limited,Industrials,IONEXCHANG,EQ,,IONEXCHANG.NS,Industrials,Industrials,False,Cash,1
Sterling and Wilson Renewable Energy Limited,Solar,SWSOLAR,EQ,,SWSOLAR.NS,Technology,Technology,False,Cash,1
Kaveri Seed Company Limited,Agricultural Inputs,KSCL,EQ,,KSCL.NS,Basic Materials,Basic Materials,False,Cash,1
Sunteck Realty Limited,Real Estate,SUNTECK,EQ,,SUNTECK.NS,Real Estate,Real Estate,False,Cash,1
Madhya Bharat Agro Products Limited,Agricultural Inputs,MBAPL,EQ,,MBAPL.NS,Basic Materials,Basic Materials,False,Cash,1
Midwest Limited,Building Materials,MIDWESTLTD,EQ,,MIDWESTLTD.NS,Basic Materials,Basic Materials,False,Cash,1
Innova Captab Limited,Drug Manufacturers - Specialty & Generic,INNOVACAP,EQ,,INNOVACAP.NS,Healthcare,Healthcare,False,Cash,1
India Tourism Development Corporation Limited,Lodging,ITDC,EQ,,ITDC.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Bansal Wire Industries Limited,Steel,BANSALWIRE,EQ,,BANSALWIRE.NS,Basic Materials,Basic Materials,False,Cash,1
Websol Energy System Limited,Solar,WEBELSOLAR,EQ,,WEBELSOLAR.NS,Technology,Technology,False,Cash,1
Canara Robeco Asset Management Company Limited,Asset Management,CRAMC,EQ,,CRAMC.NS,Financial Services,Financial Services,False,Cash,1
CARE Ratings Limited,Financial Services,CARERATING,EQ,,CARERATING.NS,Financial Services,Financial Services,False,Cash,1
Dhanuka Agritech Limited,Agricultural Inputs,DHANUKA,EQ,,DHANUKA.NS,Basic Materials,Basic Materials,False,Cash,1
Gulf Oil Lubricants India Limited,Specialty Chemicals,GULFOILLUB,EQ,,GULFOILLUB.NS,Basic Materials,Basic Materials,False,Cash,1
Aurionpro Solutions Limited,Software - Application,AURIONPRO,EQ,,AURIONPRO.NS,Technology,Technology,False,Cash,1
Shilchar Technologies Limited,Electrical Equipment & Parts,SHILCTECH,EQ,,SHILCTECH.NS,Industrials,Industrials,False,Cash,1
Goldiam International Limited,Luxury Goods,GOLDIAM,EQ,,GOLDIAM.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Swaraj Engines Limited,Auto Parts,SWARAJENG,EQ,,SWARAJENG.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Neogen Chemicals Limited,Specialty Chemicals,NEOGEN,EQ,,NEOGEN.NS,Basic Materials,Basic Materials,False,Cash,1
Rain Industries Limited,Specialty Chemicals,RAIN,EQ,,RAIN.NS,Basic Materials,Basic Materials,False,Cash,1
Datamatics Global Services Limited,Information Technology Services,DATAMATICS,EQ,,DATAMATICS.NS,Technology,Technology,False,Cash,1
Mahindra Holidays & Resorts India Limited,Consumer Cyclical,MHRIL,EQ,,MHRIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Balaji Amines Limited,Specialty Chemicals,BALAMINES,EQ,,BALAMINES.NS,Basic Materials,Basic Materials,False,Cash,1
IFB Industries Limited,"Furnishings, Fixtures & Appliances",IFBIND,EQ,,IFBIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Raymond Lifestyle Limited,Apparel Manufacturing,RAYMONDLSL,EQ,,RAYMONDLSL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
GNG Electronics Limited,Technology,EBGNG,EQ,,EBGNG.NS,Technology,Technology,False,Cash,1
Jana Small Finance Bank Limited,Banks - Regional,JSFB,EQ,,JSFB.NS,Financial Services,Financial Services,False,Cash,1
CMS Info Systems Limited,Industrials,CMSINFO,EQ,,CMSINFO.NS,Industrials,Industrials,False,Cash,1
Goodluck India Limited,Steel,GOODLUCK,EQ,,GOODLUCK.NS,Basic Materials,Basic Materials,False,Cash,1
Juniper Hotels Limited,Lodging,JUNIPER,EQ,,JUNIPER.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
GHCL Limited,Chemicals,GHCL,EQ,,GHCL.NS,Basic Materials,Basic Materials,False,Cash,1
Responsive Industries Limited,Specialty Chemicals,RESPONIND,EQ,,RESPONIND.NS,Basic Materials,Basic Materials,False,Cash,1
Lux Industries Limited,Apparel Manufacturing,LUXIND,EQ,,LUXIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Bajaj Electricals Limited,"Furnishings, Fixtures & Appliances",BAJAJELEC,EQ,,BAJAJELEC.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Oswal Pumps Limited,Electrical Equipment & Parts,OSWALPUMPS,EQ,,OSWALPUMPS.NS,Industrials,Industrials,False,Cash,1
Texmaco Rail & Engineering Limited,Industrials,TEXRAIL,EQ,,TEXRAIL.NS,Industrials,Industrials,False,Cash,1
Indigo Paints Limited,Specialty Chemicals,INDIGOPNTS,EQ,,INDIGOPNTS.NS,Basic Materials,Basic Materials,False,Cash,1
Northern Arc Capital Limited,Credit Services,NORTHARC,EQ,,NORTHARC.NS,Financial Services,Financial Services,False,Cash,1
Agi Infra Limited,Real Estate,AGIIL,EQ,,AGIIL.NS,Real Estate,Real Estate,False,Cash,1
Just Dial Limited,Communication Services,JUSTDIAL,EQ,,JUSTDIAL.NS,Communication Services,Communication Services,False,Cash,1
VRL Logistics Limited,Industrials,VRLLOG,EQ,,VRLLOG.NS,Industrials,Industrials,False,Cash,1
Electronics Mart India Limited,Consumer Cyclical,EMIL,EQ,,EMIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Centum Electronics Limited,Electronic Components,CENTUM,EQ,,CENTUM.NS,Technology,Technology,False,Cash,1
Laxmi Organic Industries Limited,Specialty Chemicals,LXCHEM,EQ,,LXCHEM.NS,Basic Materials,Basic Materials,False,Cash,1
Capillary Technologies India Limited,Software - Infrastructure,CAPILLARY,EQ,,CAPILLARY.NS,Technology,Technology,False,Cash,1
Bannari Amman Sugars Limited,Consumer Defensive,BANARISUG,EQ,,BANARISUG.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Thomas Cook  (India)  Limited,Consumer Cyclical,THOMASCOOK,EQ,,THOMASCOOK.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Paisalo Digital Limited,Credit Services,PAISALO,EQ,,PAISALO.NS,Financial Services,Financial Services,False,Cash,1
VST Industries Limited,Consumer Defensive,VSTIND,EQ,,VSTIND.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
V.S.T Tillers Tractors Limited,Farm & Heavy Construction Machinery,VSTTILLERS,EQ,,VSTTILLERS.NS,Industrials,Industrials,False,Cash,1
Senores Pharmaceuticals Limited,Drug Manufacturers - General,SENORES,EQ,,SENORES.NS,Healthcare,Healthcare,False,Cash,1
Moschip Technologies Limited,Technology,MOSCHIP,EQ,,MOSCHIP.NS,Technology,Technology,False,Cash,1
Seshaasai Technologies Limited,Software - Infrastructure,STYL,EQ,,STYL.NS,Technology,Technology,False,Cash,1
Hemisphere Properties India Limited,Real Estate,HEMIPROP,EQ,,HEMIPROP.NS,Real Estate,Real Estate,False,Cash,1
VIP Industries Limited,Consumer Cyclical,VIPIND,EQ,,VIPIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Pondy Oxides & Chemicals Limited,Specialty Chemicals,POCL,EQ,,POCL.NS,Basic Materials,Basic Materials,False,Cash,1
Avantel Limited,Communication Equipment,AVANTEL,EQ,,AVANTEL.NS,Technology,Technology,False,Cash,1
NIIT Learning Systems Limited,Consumer Defensive,NIITMTS,EQ,,NIITMTS.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Gujarat Themis Biosyn Limited,Drug Manufacturers - Specialty & Generic,GUJTHEM,EQ,,GUJTHEM.NS,Healthcare,Healthcare,False,Cash,1
Krishana Phoschem Limited,Agricultural Inputs,KRISHANA,EQ,,KRISHANA.NS,Basic Materials,Basic Materials,False,Cash,1
The Anup Engineering Limited,Specialty Industrial Machinery,ANUP,EQ,,ANUP.NS,Industrials,Industrials,False,Cash,1
Stylam Industries Limited,"Furnishings, Fixtures & Appliances",STYLAMIND,EQ,,STYLAMIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
eMudhra Limited,Software - Application,EMUDHRA,EQ,,EMUDHRA.NS,Technology,Technology,False,Cash,1
PDS Limited,Industrials,PDSL,EQ,,PDSL.NS,Industrials,Industrials,False,Cash,1
KSH International Limited,Electrical Equipment & Parts,KSHINTL,EQ,,KSHINTL.NS,Industrials,Industrials,False,Cash,1
Wakefit Innovations Limited,"Furnishings, Fixtures & Appliances",WAKEFIT,EQ,,WAKEFIT.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Raymond Realty Limited,Real Estate,RAYMONDREL,EQ,,RAYMONDREL.NS,Real Estate,Real Estate,False,Cash,1
NACL Industries Limited,Agricultural Inputs,NACLIND,EQ,,NACLIND.NS,Basic Materials,Basic Materials,False,Cash,1
TruAlt Bioenergy Limited,Oil & Gas Refining & Marketing,TRUALT,EQ,,TRUALT.NS,Energy,Energy,False,Cash,1
Ram Ratna Wires Limited,Electrical Equipment & Parts,RAMRAT,EQ,,RAMRAT.NS,Industrials,Industrials,False,Cash,1
Gopal Snacks Limited,Packaged Foods,GOPAL,EQ,,GOPAL.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
D.B.Corp Limited,Communication Services,DBCORP,EQ,,DBCORP.NS,Communication Services,Communication Services,False,Cash,1
Rolex Rings Limited,Metal Fabrication,ROLEXRINGS,EQ,,ROLEXRINGS.NS,Industrials,Industrials,False,Cash,1
Styrenix Performance Materials Limited,Chemicals,STYRENIX,EQ,,STYRENIX.NS,Basic Materials,Basic Materials,False,Cash,1
Optiemus Infracom Limited,Technology,OPTIEMUS,EQ,,OPTIEMUS.NS,Technology,Technology,False,Cash,1
H.G. Infra Engineering Limited,Engineering & Construction,HGINFRA,EQ,,HGINFRA.NS,Industrials,Industrials,False,Cash,1
Pace Digitek Limited,Communication Equipment,PACEDIGITK,EQ,,PACEDIGITK.NS,Technology,Technology,False,Cash,1
RPG Life Sciences Limited,Drug Manufacturers - Specialty & Generic,RPGLIFE,EQ,,RPGLIFE.NS,Healthcare,Healthcare,False,Cash,1
AGI Greenpac Limited,Consumer Cyclical,AGI,EQ,,AGI.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
TARC Limited,Real Estate,TARC,EQ,,TARC.NS,Real Estate,Real Estate,False,Cash,1
Vishnu Chemicals Limited,Specialty Chemicals,VISHNU,EQ,,VISHNU.NS,Basic Materials,Basic Materials,False,Cash,1
Jtekt India Limited,Auto Parts,JTEKTINDIA,EQ,,JTEKTINDIA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
GMM Pfaudler Limited,Specialty Industrial Machinery,GMMPFAUDLR,EQ,,GMMPFAUDLR.NS,Industrials,Industrials,False,Cash,1
Orient Electric Limited,"Furnishings, Fixtures & Appliances",ORIENTELEC,EQ,,ORIENTELEC.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Ellenbarrie Industrial Gases Limited,Chemicals,ELLEN,EQ,,ELLEN.NS,Basic Materials,Basic Materials,False,Cash,1
Advanced Enzyme Technologies Limited,Specialty Chemicals,ADVENZYMES,EQ,,ADVENZYMES.NS,Basic Materials,Basic Materials,False,Cash,1
Greaves Cotton Limited,Specialty Industrial Machinery,GREAVESCOT,EQ,,GREAVESCOT.NS,Industrials,Industrials,False,Cash,1
Man Industries (India) Limited,Steel,MANINDS,EQ,,MANINDS.NS,Basic Materials,Basic Materials,False,Cash,1
Restaurant Brands Asia Limited,Consumer Cyclical,RBA,EQ,,RBA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Universal Cables Limited,Electrical Equipment & Parts,UNIVCABLES,EQ,,UNIVCABLES.NS,Industrials,Industrials,False,Cash,1
SG Finserve Limited,Capital Markets,SGFIN,EQ,,SGFIN.NS,Financial Services,Financial Services,False,Cash,1
Mahindra Logistics Limited,Industrials,MAHLOG,EQ,,MAHLOG.NS,Industrials,Industrials,False,Cash,1
BOSCH HOME COMFORT INDIA LIMITED,"Furnishings, Fixtures & Appliances",BOSCH-HCIL,EQ,,BOSCH-HCIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Shoppers Stop Limited,Consumer Cyclical,SHOPERSTOP,EQ,,SHOPERSTOP.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Vaibhav Global Limited,Luxury Goods,VAIBHAVGBL,EQ,,VAIBHAVGBL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Zota Health Care LImited,Biotechnology,ZOTA,EQ,,ZOTA.NS,Healthcare,Healthcare,False,Cash,1
SMS Pharmaceuticals Limited,Drug Manufacturers - General,SMSPHARMA,EQ,,SMSPHARMA.NS,Healthcare,Healthcare,False,Cash,1
Indraprastha Medical Corporation Limited,Medical Care Facilities,INDRAMEDCO,EQ,,INDRAMEDCO.NS,Healthcare,Healthcare,False,Cash,1
Harsha Engineers International Limited,Tools & Accessories,HARSHA,EQ,,HARSHA.NS,Industrials,Industrials,False,Cash,1
J.Kumar Infraprojects Limited,Engineering & Construction,JKIL,EQ,,JKIL.NS,Industrials,Industrials,False,Cash,1
Tourism Finance Corporation of India Limited,Credit Services,TFCILTD,EQ,,TFCILTD.NS,Financial Services,Financial Services,False,Cash,1
National Fertilizers Limited,Agricultural Inputs,NFL,EQ,,NFL.NS,Basic Materials,Basic Materials,False,Cash,1
Ashoka Buildcon Limited,Engineering & Construction,ASHOKA,EQ,,ASHOKA.NS,Industrials,Industrials,False,Cash,1
Seamec Limited,Marine Shipping,SEAMECLTD,EQ,,SEAMECLTD.NS,Industrials,Industrials,False,Cash,1
Sanathan Textiles Limited,Textile Manufacturing,SANATHAN,EQ,,SANATHAN.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
